id,law_type,year,state,sentence,length,start_page,end_page,jim_crow,Notes,Labeler
18921747,Acts,1892,SOUTH CAROLINA,"Approved December 24th, A. D. 1892. AN ACT To REepeaL AN Act ENTITLED “AN Act To RE- CHARTER MAXWELL’s BRIDGE, IN OCONEE CouUNTY.” Whereas a free public bridge has been established about three miles above, and a chartered ferry has been established about one mile below Maxwell’s Bridge, on Seneca River, in Oconee County, and the tolls are therefore vastly inadequate to justify the keeping of said bridge in repair ; now, therefore, SECTION 1. Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That an Act entitled “‘An Act to recharter Maxwell’s Bridge,” approved December 26th, A. D. 1884, be, and the said Act, with the charter of Maxwell’s bridge, on Seneca River, in Ovonee County, is hereby, repealed.",827,375,376,0,,RT
18921748,Acts,1892,SOUTH CAROLINA,"2. That all Acts and parts of Acts inconsistent with the provisions of this Act be, and the same are hereby, repealed.",118,376,376,0,,RT
18921749,Acts,1892,SOUTH CAROLINA,"A JOINT RESOLUTION AvtTHorIzING THE COMPTROLLER- GENERAL TO DRAW His WARRANT ON THE STATE TREA- SURER, AND THE SAID TREASURER TO Pay SAME, FOR DE- FRAYING THE EXPENSES OF THE SPECIAL ELECTION HELD IN OconEE COUNTY ON 26TH FEBRUARY, 1892, FOR THE OFFICE OF PROBATE JUDGE OF SAID CoUNTY.",285,376,376,0,,RT
18921750,Acts,1892,SOUTH CAROLINA,"Be it resolved by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That the Comptroller-General of this State be, and is hereby, authorized and directed to draw his warrant on the State Treasurer of the State for a sufficient amount to cover the expenses of the special election held in Oconee County on 26th February, 1892, for the office of Probate Judge of said County, and pay same over to the Commissioners of Election for said County, to be disbursed by them as provided by law for the payment of expenses of general elections.",644,376,376,0,,RT
18921751,Acts,1892,SOUTH CAROLINA,2. That the State Treasurer of the State do pay said warrant out of any funds in the State Treasury not otherwise appropriated.,127,376,376,0,,RT
18921752,Acts,1892,SOUTH CAROLINA,"Approved December 24th, A. D. 1892. Nots.—For Act authorizing County Commissioners of Oconee to use surplus funds, see Act No.",126,376,376,0,,RT
18921753,Acts,1892,SOUTH CAROLINA,"91, ante p. 157. For Act fixing compensation of County Board of Equalization and Township Aesessors ip Oconee County, see Act No.",129,376,376,0,,RT
18921754,Acts,1892,SOUTH CAROLINA,"98, ante p. 167. AN ACT To Empower THE CoUNTY COMMISSIONERS OF OR- ANGEBURG CoUNTY TO OPEN A PuBLic Roap, RUNNING FROM THE Foor oF RUSSELL STREET, IN THE TOWN OF ORANGEBURG, WESTWARD, AND TO DISCONTINUE THE ORANGEBURG BRIDGE RoaD as A PusLic HIGHWAY.",252,376,377,0,,RT
18921755,Acts,1892,SOUTH CAROLINA," Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That the County Commissioners of Orangeburg County shall be, and are hereby, empowered and authorized to open a public road sixty feet in width, running from the foot of Russell street, in the town of Orangeburg, Westward, over the swamp and waters of the North Edisto River, to a point at or near the junction of the Cannon’s Bridge public road and the Ninety-Six public road in said County.",569,377,377,0,,RT
18921756,Acts,1892,SOUTH CAROLINA,"2. That the portion of the public road running from the junction of the Cannon’s Bridge and Ninety-Six public roads to the corporate limits of the city of Orangeburg, and known as the Orangeburg Bridge Road, shall be, and the same is hereby, dis- continued as a public highway: Provided, That nothing in this Section shall have force or effect until the road contemplated in this Act is completed.",397,377,377,0,,RT
18921757,Acts,1892,SOUTH CAROLINA,"Approved December 24th, A. D. 1892. AN ACT To AUTHORIZE THE CoUNTY COMMISSIONERS ,OF ORANGEBURG CouNTY TO OPEN AND Construct A PUBLIC HigHWAY FROM THE TERMINUS OF THE ST. MATTHEW'S New RoaD To SALEM CHURCH, ON THE Mt. WILLEN RoaD.",230,377,377,0,,RT
18921758,Acts,1892,SOUTH CAROLINA," Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That the County Commissioners of Orangeburg County be, and they are hereby, authorized and required to open and construct a public highway, to start at or near the terminus of the St. Matthew's new road, thence running the most practicable route by or near J. BR. Leysath’s mill, thence by or near N. A. Whetstone’s, thence the most direct practicable route across Bull Swamp, between Midway Pond and Gissendaner’s Bridge, or below said pond or at Gissendaner’s Bridge if they deem it advisable ; thence straight to the South Bound Railroad Depot at Woodford, in Orangeburg County; thence taking the Salem Church road and intersecting with the Mt. Willen road at Salem Church.",855,377,378,0,,RT
18921759,Acts,1892,SOUTH CAROLINA,"2. That for the purpose of locating said road the said County Commissioners shall have the power to call to their assist- ance a surveyor, who shall lay off such road under their direction.",189,378,378,0,,RT
18921760,Acts,1892,SOUTH CAROLINA,"3. That said County Commissioners shall have the power to condemn the lands through which said road passes, where the owner of said land will not give the right of way for such pur- f poses, and the damages to said land shall be assessed in the fol- lowing manner, to wit: the County Commissioners and land owner shall each appoint one disinterested person, and the two so appointed shall appoint a third person, and the three persons so appointed shall go upon the premises and assess the damages to said land owner, which shall be paid by the County Commis- sioners as other claims against the County are paid.",612,378,378,0,,RT
18921761,Acts,1892,SOUTH CAROLINA,"A JOINT RESOLUTION to AuTHoRIZE AND REQUIRE THE CounTy TREASURER OF ORANGEBURG CoUNTY TO COL- LECT AND DISBURSE THE PoLL Tax UNDER LAWS AS EXIsTING PrRIoR TO THE PASSAGE OF THE ACT PASSED DECEMBER 24TH, 1890.",208,378,378,2,,RT
18921762,Acts,1892,SOUTH CAROLINA,"Be it resolved by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That the County Treasurer of Orangeburg County be, and is hereby, authorized and required forthwith to collect, pay out and disburse the poll tax of said County under and according to Section 1002 of the General Statutes as amended by an Act entitled ‘“An Act to amend Chapter XIX of the General Statutes, relating to free public schools,” approved December 24th, 1883, respective of the provisions of an Act entitled “‘An Act to amend the General Statutes relating to the assessment and collection of taxes for school purposes, and to add two new Sections, to be known as Sections 229a@ and 2290,” approved December 24, A. D. 1890; that is to say, to perform said duties under the laws existing prior to the passage of the last named Act.",917,378,378,2,,RT
18921763,Acts,1892,SOUTH CAROLINA,"Approved December 19th, A. D. 1892. AN ACT to INCREASE THE SALARY OF THE TRIAL JUSTICE IN ELIZABETH TOWNSHIP, IN ORANGEBURG CouUNTY.",134,378,379,0,,RT
18921764,Acts,1892,SOUTH CAROLINA,"Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That on and after the passage of this Act the salary of the Trial Justice for the Township of Elizabeth, in Orangeburg County, shall be at the rate of eighty dollars ($80) per annum, instead of forty dollars ($40) as heretofore provided by law.",421,379,379,0,,RT
18921765,Acts,1892,SOUTH CAROLINA,"Approved December 19th, A. D. 1892. AN AOT to Repuce THE NuMBER OF TRIAL JUSTICES IN THE JUDICIAL DISTRICT EMBRACING THE CITY OF ORANGEBURG, IN ORANGEBURG COUNTY, AND THE JUDICIAL DISTRICT EMBRACING THE Town OF UNION, IN UNION CouNTY, TO One, IN Eacu or Sarp Districts, and TO Fix His Com- PENSATION, AND TO AUTHORIZE THE APPOINTMENT OF A CONSTABLE AND TO Frx His SALARY.",371,379,379,0,,RT
